DateTime,Magnitude,Latitude,Longitude,Depth
1840-05-23 18:17:32,0.75,-61.59,-32.87,731.75
1842-04-08 08:56:21,0.38,35.97,-103.13,444.86
1843-09-27 08:43:41,0.35,-88.57,98.85,472.96
1844-05-04 14:54:27,0.37,12.97,37.99,788.78
1844-11-25 10:46:43,0.66,-14.85,36.26,107.51
1845-08-12 19:44:14,0.65,16.22,-124.16,209.5
1846-08-03 19:43:05,0.73,84.95,-105.21,518.91
1849-10-08 21:13:38,0.1,31.62,169.96,52.45
1853-08-01 03:59:45,0.65,-47.69,81.74,741.35
1859-09-02 09:13:55,1.29,-57.09,62.52,158.15
1861-03-06 05:41:31,0.24,-4.94,165.68,676.79
1862-06-27 20:35:57,0.15,-33.54,-117.29,129.42
1863-05-22 19:38:56,0.67,-34.6,83.19,296.37
1864-08-17 16:17:36,0.58,29.78,33.56,108.09
1865-09-13 02:52:52,1.11,9.67,102.6,589.4
1866-06-26 13:35:36,0.3,69.1,-19.68,465.17
1867-02-28 15:08:17,0.03,9.11,-108.84,479.91
1868-08-04 13:38:56,0.42,8.36,-45.32,415.5
1869-06-14 12:33:55,2.36,23.58,64.97,462.02
1871-06-04 03:20:17,0.01,16.75,-11.74,627.87
1876-01-09 07:43:53,0.17,-30.83,-76.83,718.17
1876-04-08 09:57:37,0.24,71.02,171.66,40.97
1876-12-25 03:36:52,0.68,-17.06,105.3,672.52
1877-11-19 05:28:38,0.13,43.13,63.56,367.09
1881-01-04 00:06:53,0.31,61.26,150.79,442.24
1884-10-17 18:05:26,0.14,-36.74,138.89,442.33
1887-02-22 10:58:15,0.08,38.81,-77.28,636.02
1888-01-11 23:32:47,0.67,85.79,66.13,169.97
1891-07-05 12:40:03,0.04,75.69,-102.28,665.42
1892-05-08 00:09:18,0.13,75.0,178.15,121.5
1894-02-07 22:47:07,0.94,48.55,13.78,214.65
1895-01-06 02:38:37,0.4,81.57,-177.14,597.91
1895-12-18 09:32:07,0.14,-13.83,52.02,710.94
1901-12-19 21:45:39,0.67,-55.21,56.83,32.8
1911-07-20 11:21:36,2.24,-67.22,-100.0,596.73
1913-04-25 08:48:53,0.34,-27.5,38.16,690.23
1914-03-08 01:35:17,0.34,75.45,56.15,710.87
1916-08-05 11:06:47,1.34,-62.7,135.32,47.89
1916-12-09 15:39:30,0.11,19.39,-44.81,454.08
1918-02-23 20:00:31,0.38,-34.66,-51.02,210.01
1923-09-25 20:11:17,0.52,15.92,-155.66,516.78
1931-04-03 02:18:06,0.22,-0.82,26.39,207.8
1933-02-22 10:31:22,0.56,89.57,80.66,293.78
1935-08-17 07:21:56,0.24,80.11,-35.37,358.72
1941-01-16 21:18:48,0.49,32.35,-159.25,76.24
1949-04-12 23:24:57,0.57,-75.27,70.42,260.71
1949-08-01 04:08:13,0.03,-28.56,144.67,779.37
1950-06-12 03:34:41,0.74,-13.2,167.68,105.48
1951-03-27 01:53:59,1.08,49.37,81.82,435.78
1954-01-20 12:20:25,0.84,-67.6,-22.8,793.9
1959-01-07 00:10:59,0.19,-17.75,19.43,406.2
1961-10-10 11:27:46,0.28,24.77,-106.52,650.05
1961-12-04 12:12:34,0.28,-24.67,-143.62,744.34
1968-04-01 06:50:26,0.15,62.02,-71.14,521.84
1968-06-14 08:10:49,0.37,-79.92,-35.14,299.27
1975-01-08 04:59:25,0.17,-62.77,-8.78,248.79
1976-11-23 03:38:56,0.48,13.97,-165.37,464.47
1980-02-06 16:10:00,0.55,-73.75,-165.63,59.17
1991-05-12 22:50:03,0.51,-53.04,146.89,125.45
1995-04-08 00:07:28,0.14,17.9,167.43,730.5
1997-08-01 03:03:43,0.01,72.97,-94.28,681.62
2002-05-21 21:21:38,0.02,73.96,-154.75,641.42
2004-07-02 01:21:40,0.44,49.44,-79.09,339.61
2005-05-22 10:18:58,0.26,74.84,175.02,122.48
2008-11-15 17:39:05,0.12,-75.98,-97.26,223.04
2009-07-04 18:48:15,0.13,-42.06,125.18,314.03
2011-12-23 22:51:25,1.19,25.01,-57.59,447.97
2013-06-24 20:51:34,0.16,-11.27,-125.61,243.97
2014-03-20 14:49:45,0.17,-44.69,173.07,456.39
2015-05-04 20:38:35,1.33,69.45,28.29,234.3
2020-11-12 04:19:07,0.08,-45.21,2.07,16.43
