Year,Month,Day,Hour,Minute,Second,LAT,LONG,DEP,MAG,NPH,GAP,DMIN,RMS,SEO,SEH,SEZ,Q,COMMENTS
2010,12,24,22,56,41,35.31500,-92.31333,6.1000,1.5,9,126,4.0000,0.0433,0.1000,0.8000,1.1000,A,"d 608160 2.21 km southeast of Guy,AR"
2010,12,25,5,17,0,36.73817,-89.21183,0.0000,2.3,32,147,13.0000,0.1839,0.1000,0.9000,1.3000,A,"d 608161 0.17 km southwest of Wolf Island,MO"
2010,12,27,22,27,4,35.26333,-92.35217,6.3300,2.1,12,116,3.0000,0.0685,0.1000,0.9000,0.6000,A,"d 608162 0.90 km northeast of Soda Valley,AR"
2010,12,28,1,48,48,35.30416,-92.32467,4.4200,2.0,12,119,4.0000,0.0825,0.1000,0.8000,1.4000,B,"d 608163 2.49 km south of Guy,AR"
2010,12,29,0,22,6,35.32900,-92.28584,5.9400,2.0,10,170,4.0000,0.0537,0.1000,1.0000,0.9000,A,"d 608164 0.66 km north of OLd Texas,AR"
2010,12,29,5,10,30,35.29150,-92.33500,5.1300,2.5,15,87,2.0000,0.1460,0.1000,0.5000,0.4000,A,"d 608165 3.75 km south of Guy,AR"
2010,12,30,7,56,30,35.28417,-92.33334,3.5400,2.2,13,100,3.0000,0.0979,0.1000,0.5000,0.7000,A,"d 608166 3.75 km northeast of Soda Valley,AR"
2010,12,30,7,58,48,35.28750,-92.33483,3.1800,2.0,9,148,3.0000,0.0396,0.1000,1.2000,2.1000,B,"d 608167 3.96 km northeast of Soda Valley,AR"
2010,12,30,15,20,18,35.84550,-88.32166,5.2000,1.7,11,121,22.0000,0.4724,0.1000,1.9000,4.3000,C,"d 608168 1.37 km east of Yuma,TN"
2010,12,30,23,51,53,35.31567,-92.32516,2.0500,2.3,17,73,4.0000,0.1774,0.1000,0.9000,1.2000,A,"d 608169 1.34 km southeast of Guy,AR"
2010,12,30,23,54,43,35.30200,-92.33434,3.5000,2.1,13,69,3.0000,0.0916,0.1000,1.1000,0.6000,A,"d 608170 2.58 km south of Guy,AR"
2010,12,31,0,55,14,35.29850,-92.33483,2.8000,2.3,14,69,3.0000,0.0879,0.1000,1.2000,0.6000,A,"d 608171 2.97 km south of Guy,AR"
2010,12,31,2,48,13,35.30767,-92.33317,4.1100,2.3,16,69,3.0000,0.1150,0.1000,0.7000,0.6000,A,"d 608172 1.95 km south of Guy,AR"
2010,12,31,23,44,39,35.29000,-92.33200,2.9400,2.3,13,91,3.0000,0.0908,0.1000,0.6000,0.7000,A,"d 608173 3.92 km south of Guy,AR"
2011,1,1,0,49,52,35.27850,-92.33800,4.6100,1.7,7,231,3.0000,0.0104,0.1000,1.2000,0.8000,A,"d 608232 3.00 km northeast of Soda Valley,AR"
2011,1,2,12,34,34,35.53300,-83.38367,3.8000,2.5,34,59,40.0000,0.1570,0.1000,0.4000,1.2000,A,"d 609168 3.49 km east of Bryson Place,NC"
2011,1,2,14,19,53,35.34733,-92.29867,5.7300,1.9,11,120,4.0000,0.0716,0.1000,0.8000,1.0000,A,"d 608233 2.78 km north of Old Texas,AR"
2011,1,2,19,36,32,36.54100,-89.61200,9.2800,1.7,28,49,5.0000,0.0646,0.1000,0.5000,1.1000,A,"d 608234 2.45 km north of Marston,MO"
2011,1,3,0,28,13,35.32917,-92.29150,5.6400,2.0,8,163,4.0000,0.0288,0.1000,0.7000,1.9000,B,"d 608235 0.66 km north of Old Texas,AR"
2011,1,4,2,50,31,35.30767,-92.31600,4.6300,1.8,11,114,3.0000,0.0738,0.1000,0.5000,1.2000,A,"d 608236 2.56 km southeast of Guy,AR"
2011,1,4,16,15,38,35.28850,-92.33533,3.3500,1.9,11,93,2.0000,0.0494,0.1000,0.8000,0.7000,A,"d 608237 4.02 km northeast of Soda Valley,AR"
2011,1,5,11,49,3,35.30200,-92.31567,6.2800,1.8,8,138,3.0000,0.0464,0.1000,0.9000,1.6000,B,"d 608238 3.08 km southeast of Guy,AR"
2011,1,6,4,57,3,35.43033,-92.43733,0.0700,2.3,14,84,13.0000,0.1324,0.1000,1.6000,3.0000,C,"d 608239 2.42 km east of Whipple,AR"
2011,1,7,4,17,34,36.30967,-89.52717,8.2300,1.0,21,58,4.0000,0.0229,0.1000,0.7000,1.3000,A,"d 608240 1.12 km west of Mooring,TN"
2011,1,8,8,26,32,36.55167,-89.81367,11.5000,1.4,19,104,7.0000,0.1254,0.1000,1.1000,2.4000,B,"d 608241 0.41 km east of Risco,MO"
2011,1,8,8,43,6,35.31017,-92.31750,5.6700,1.5,8,120,3.0000,0.0345,0.1000,0.4000,0.9000,A,"d 608242 2.26 km southeast of Guy,AR"
2011,1,8,10,5,31,35.31667,-92.30867,5.6600,2.8,26,65,3.0000,0.1734,0.1000,0.5000,0.5000,A,"lg 608243 1.96 km west of Old Texas,AR(mbLg-NEIC)"
2011,1,8,10,7,24,35.31433,-92.31116,4.2600,2.3,11,117,3.0000,0.0929,0.1000,0.5000,1.1000,A,"d 608244 2.28 km west of Old Texas,AR"
2011,1,8,10,9,26,35.31267,-92.31700,6.1000,1.3,8,122,4.0000,0.0323,0.1000,0.5000,0.9000,A,"d 608245 2.09 km southeast of Guy,AR"
2011,1,8,10,17,23,35.31433,-92.31300,6.1300,1.3,8,125,3.0000,0.0205,0.1000,0.8000,1.2000,A,"d 608246 2.28 km southeast of Guy,AR"
2011,1,8,11,14,12,35.31467,-92.31683,6.1100,1.4,8,124,4.0000,0.0342,0.1000,0.8000,1.5000,B,"d 608247 1.97 km southeast of Guy,AR"
2011,1,8,11,32,49,35.31717,-92.30833,5.7000,1.9,11,117,4.0000,0.1103,0.1000,0.8000,0.9000,A,"d 608248 1.90 km west of Old Texas,AR"
2011,1,8,12,35,14,35.31567,-92.31450,5.9600,1.6,8,125,4.0000,0.0348,0.1000,0.7000,1.2000,A,"d 608249 2.08 km southeast of Guy,AR"
2011,1,8,12,38,21,35.31617,-92.31233,4.7500,1.4,10,128,4.0000,0.0836,0.1000,0.6000,1.2000,A,"d 608250 2.23 km east of Guy,AR"
2011,1,8,12,50,19,35.31433,-92.31200,6.3900,1.3,8,127,3.0000,0.0342,0.1000,0.9000,1.5000,B,"d 608251 2.34 km west of Old Texas,AR"
2011,1,8,12,52,58,35.31517,-92.31467,5.8700,1.4,8,124,4.0000,0.0197,0.1000,0.7000,1.2000,A,"d 608252 2.09 km southeast of Guy,AR"
2011,1,8,14,37,30,35.31583,-92.31533,5.9200,1.5,9,124,4.0000,0.0387,0.1000,0.7000,1.2000,A,"d 608253 2.10 km southeast of Guy,AR"
2011,1,8,14,49,20,35.31617,-92.31533,6.0100,1.5,7,125,4.0000,0.0307,0.1000,0.5000,0.9000,A,"d 608254 1.99 km southeast of Guy,AR"
2011,1,8,20,10,43,35.32050,-92.30800,5.4500,2.5,20,68,4.0000,0.1778,0.1000,0.6000,0.6000,A,"d 608255 1.77 km west of Old Texas,AR"
2011,1,9,5,30,13,35.31333,-92.31216,4.2100,1.8,11,117,3.0000,0.0920,0.1000,0.5000,1.1000,A,"d 608256 2.40 km southeast of Guy,AR"
2011,1,10,7,20,1,35.31667,-92.31333,5.8100,1.6,9,127,4.0000,0.0417,0.1000,0.5000,0.9000,A,"d 608257 2.12 km east of Guy,AR"
2011,1,10,11,27,44,35.55983,-84.49830,9.9700,2.2,31,57,12.0000,0.0920,0.1000,0.4000,0.7000,A,"d 609169 1.60 km northeast of Reagan,TN"
2011,1,12,4,54,11,36.47983,-89.54784,6.1700,1.0,23,90,7.0000,0.0997,0.1000,0.7000,2.6000,B,"d 608258 3.86 km northeast of Point Pleasant,MO"
2011,1,13,4,4,0,35.30283,-92.32050,4.7800,1.9,11,118,3.0000,0.0991,0.1000,0.4000,0.8000,A,"d 608259 2.79 km south of Guy,AR"
2011,1,13,4,43,22,36.14567,-89.68533,9.4100,2.1,45,45,3.0000,0.0685,0.1000,0.2000,0.7000,A,"d 608260 1.36 km east of Indian Mound,MO"
2011,1,14,14,42,59,35.27167,-92.34167,5.4400,2.0,11,168,3.0000,0.0421,0.1000,1.1000,0.7000,A,"d 608261 2.23 km northeast of Soda Valley,AR"
2011,1,14,17,43,26,35.27183,-92.34184,5.0700,2.0,12,113,3.0000,0.0910,0.1000,0.5000,0.6000,A,"d 608262 2.23 km northeast of Soda Valley,AR"
2011,1,15,14,46,26,35.31517,-92.30283,5.6200,2.0,11,108,3.0000,0.1034,0.1000,0.7000,0.6000,A,"d 608263 1.57 km southwest of Old Texas,AR"
2011,1,16,14,0,49,35.29250,-92.32400,4.0300,2.2,9,140,3.0000,0.0531,0.1000,0.6000,1.2000,A,"d 608264 3.75 km south of Guy,AR"
2011,1,16,14,5,21,35.28933,-92.32584,4.0700,1.7,8,188,3.0000,0.0336,0.1000,2.1000,3.7000,C,"d 608265 4.06 km south of Guy,AR"
2011,1,16,14,24,17,35.29433,-92.32550,4.0900,1.8,10,136,3.0000,0.0375,0.1000,0.9000,1.1000,A,"d 608266 3.53 km south of Guy,AR"
2011,1,16,18,50,17,35.28300,-92.35250,5.8800,2.7,26,55,1.0000,0.1843,0.1000,0.4000,0.3000,A,"d 608267 2.80 km north of Soda Valley,AR"
2011,1,17,10,29,26,35.24983,-92.34967,5.4200,1.9,9,184,5.0000,0.0662,0.1000,1.0000,1.2000,A,"d 608268 1.37 km southeast of Soda Valley,AR"
2011,1,17,10,35,47,35.33117,-92.29234,5.0300,2.0,12,124,5.0000,0.0788,0.1000,0.6000,1.1000,A,"d 608269 0.90 km north of Old Texas,AR"
2011,1,17,23,46,15,35.28517,-92.34250,4.9000,2.5,24,68,2.0000,0.2130,0.1000,0.4000,0.4000,A,"d 608270 3.37 km north of Soda Valley,AR"
2011,1,18,2,26,2,35.28100,-92.34050,5.0500,2.0,14,88,2.0000,0.0707,0.1000,0.7000,0.6000,A,"d 608271 3.07 km northeast of Soda Valley,AR"
2011,1,18,6,34,40,35.26717,-92.34283,6.1900,1.8,11,172,3.0000,0.0841,0.1000,0.6000,0.6000,A,"d 608272 1.86 km northeast of Soda Valley,AR"
2011,1,18,7,48,48,35.27283,-92.33967,4.6500,2.1,14,113,3.0000,0.0914,0.1000,0.6000,0.7000,A,"d 608273 2.45 km northeast of Soda Valley,AR"
2011,1,18,8,34,40,35.27533,-92.33500,4.2200,1.9,10,166,3.0000,0.0747,0.1000,0.6000,0.8000,A,"d 608274 2.95 km northeast of Soda Valley,AR"
2011,1,18,10,8,47,36.61550,-85.14217,7.0200,2.4,33,72,85.0000,0.3719,0.1000,0.7000,2.1000,B,"d 609170 1.01 km west of Green Brier,TN"
2011,1,18,15,21,50,35.27934,-92.33867,4.2400,2.3,16,105,3.0000,0.1204,0.1000,0.4000,0.4000,A,"d 608275 3.02 km northeast of Soda Valley,AR"
2011,1,18,15,29,4,35.27000,-92.33850,4.8300,1.5,10,171,3.0000,0.0624,0.1000,0.7000,0.9000,A,"d 608276 2.35 km northeast of Soda Valley,AR"
2011,1,18,15,29,9,35.27200,-92.33683,4.4500,1.5,7,169,3.0000,0.0443,0.1000,0.7000,1.1000,A,"d 608277 2.60 km northeast of Soda Valley,AR"
2011,1,18,17,14,8,35.27000,-92.34333,5.3900,1.8,8,243,3.0000,0.0312,0.1000,0.9000,1.0000,A,"d 608278 2.00 km northeast of Soda Valley,AR"
2011,1,18,18,39,11,35.27750,-92.32616,4.3100,2.3,14,93,4.0000,0.1638,0.1000,0.5000,0.5000,A,"d 608279 3.74 km northeast of Soda Valley,AR"
2011,1,18,23,51,40,35.27883,-92.33350,5.0100,2.2,13,108,3.0000,0.0863,0.1000,0.7000,0.4000,A,"d 608280 3.31 km northeast of Soda Valley,AR"
2011,1,19,3,35,31,35.27117,-92.33933,4.8200,1.9,11,169,3.0000,0.0706,0.1000,0.7000,0.8000,A,"d 608281 2.37 km northeast of Soda Valley,AR"
2011,1,19,4,31,42,35.27250,-92.34084,5.0900,2.0,12,167,3.0000,0.0777,0.1000,0.5000,0.6000,A,"d 608282 2.35 km northeast of Soda Valley,AR"
2011,1,19,5,36,35,35.27550,-92.33483,3.9700,2.0,11,166,3.0000,0.0696,0.1000,0.6000,0.7000,A,"d 608283 2.98 km northeast of Soda Valley,AR"
2011,1,19,6,2,2,35.26583,-92.34417,4.9400,2.0,12,173,3.0000,0.0763,0.1000,0.6000,0.6000,A,"d 608284 1.67 km east of Soda Valley,AR"
2011,1,19,10,12,26,35.27050,-92.39167,6.7500,2.3,14,99,4.0000,0.1199,0.1000,1.5000,2.0000,B,"d 608285 3.15 km west of Soda Valley,AR"
2011,1,20,9,15,18,36.49600,-89.53616,8.0000,2.0,49,60,5.0000,0.0656,0.1000,0.2000,0.7000,A,"d 608286 3.41 km west of Bessie,TN"
2011,1,20,10,14,32,35.31167,-92.50400,3.4900,2.1,11,159,13.0000,0.0687,0.1000,1.8000,1.7000,B,"d 608287 2.00 km northeast of Holly Springs,AR"
2011,1,20,10,56,53,35.31567,-92.48500,5.4300,2.3,15,80,11.0000,0.1061,0.1000,1.7000,3.5000,C,"d 608288 1.06 km south of Martinville,AR"
2011,1,22,4,33,9,36.60200,-89.61283,15.9000,1.6,44,42,3.0000,0.1065,0.1000,0.5000,0.9000,A,"d 608290 0.65 km east of North Lilbourn,MO"
2011,1,22,9,36,53,35.26650,-92.34233,5.0100,1.9,13,173,3.0000,0.0681,0.1000,0.6000,0.7000,A,"d 608291 1.86 km east of Soda Valley,AR"
2011,1,24,0,43,39,35.27400,-92.34067,5.1900,2.0,13,165,3.0000,0.0748,0.1000,0.9000,0.7000,A,"d 608292 2.47 km northeast of Soda Valley,AR"
2011,1,26,5,2,38,35.35350,-92.43567,5.9500,2.1,11,156,9.0000,0.1910,0.1000,1.8000,2.8000,C,"d 608293 2.56 km north of Twin Groves,AR"
2011,1,26,5,37,45,36.55300,-89.65283,7.1300,1.6,39,94,3.0000,0.0607,0.1000,0.5000,0.7000,A,"d 608294 4.97 km west of Howardville,MO"
2011,1,26,8,48,39,35.30617,-92.31800,4.9600,2.3,17,57,3.0000,0.2371,0.1000,0.5000,0.5000,A,"d 608295 2.58 km southeast of Guy,AR"
2011,1,27,9,27,58,35.37483,-92.45900,0.0900,2.0,13,80,13.0000,0.2498,0.1000,1.5000,3.2000,C,"d 608296 2.52 km south of Rabbit Ridge,AR"
2011,1,27,13,51,43,35.29900,-92.32400,4.0200,1.6,9,127,3.0000,0.0254,0.1000,0.6000,1.4000,B,"d 608297 3.06 km south of Guy,AR"
2011,1,28,6,34,36,35.30050,-92.31783,6.0000,1.7,10,121,3.0000,0.0592,0.1000,0.8000,1.4000,B,"d 608298 3.13 km south of Guy,AR"
2011,1,28,16,29,11,35.32733,-92.29200,5.1300,1.7,11,125,4.0000,0.0708,0.1000,0.5000,0.8000,A,"d 608299 0.50 km northwest of Old Texas,AR"
2011,1,29,0,4,6,36.54633,-89.58234,6.4200,1.7,21,78,4.0000,0.0695,0.1000,0.7000,1.9000,B,"d 608300 2.92 km southeast of Howardville,MO"
2011,1,30,6,34,33,37.79483,-90.49817,5.1200,2.0,31,108,52.0000,0.0989,0.1000,1.4000,1.4000,B,"lg 608301 2.78 km northeast of Loughboro,MO (mbLg-SLU)"
2011,1,31,4,16,35,35.31683,-92.30850,4.3100,1.1,6,134,3.0000,0.0045,0.1000,1.4000,5.1000,C,"d 608302 1.94 km west of Old Texas,AR"
2011,1,31,12,4,46,35.33083,-92.28717,4.8200,2.1,11,131,5.0000,0.0795,0.1000,0.6000,1.1000,A,"d 608303 0.81 km north of Old Texas,AR"
2011,2,1,17,46,46,35.26883,-92.38734,5.7000,1.7,11,125,3.0000,0.0898,0.1000,3.3000,2.3000,C,"d 608304 2.71 km west of Soda Valley,AR"
2011,2,2,8,29,17,36.26733,-89.46633,6.3400,1.9,26,60,4.0000,0.0323,0.1000,0.4000,0.9000,A,"d 608305 1.65 km south of Madie,TN"
2011,2,4,4,17,22,36.49833,-89.53883,8.3500,1.5,32,62,5.0000,0.0521,0.1000,0.7000,1.2000,A,"d 608306 3.71 km west of Bessie,TN"
2011,2,5,10,21,37,35.30200,-92.32400,2.5000,1.3,8,122,3.0000,0.0325,0.1000,0.8000,2.3000,B,"d 608307 2.74 km south of Guy,AR"
2011,2,6,0,17,8,35.30233,-92.32283,2.7200,1.3,9,121,3.0000,0.0601,0.1000,0.7000,1.6000,B,"d 608308 2.75 km south of Guy,AR"
2011,2,6,17,40,21,35.32417,-92.29300,5.8700,1.3,8,160,4.0000,0.0370,0.1000,2.0000,1.6000,B,"d 608309 0.38 km west of Old Texas,AR"
2011,2,7,4,10,52,36.71950,-89.51767,5.6000,2.5,60,67,4.0000,0.0721,0.1000,0.3000,0.8000,A,"d 608310 3.81 km north of Farrenburg,MO"
2011,2,8,13,8,56,35.27300,-92.33900,5.5400,2.1,12,167,3.0000,0.0527,0.1000,1.0000,0.8000,A,"d 608311 2.51 km northeast of Soda Valley,AR"
2011,2,8,18,36,2,36.50950,-89.62800,9.5800,1.5,18,80,4.0000,0.0615,0.1000,1.3000,2.4000,B,"d 608312 1.74 km southwest of Marston,MO"
2011,2,8,20,8,50,36.73233,-89.49667,12.9400,1.6,26,95,3.0000,0.0818,0.1000,0.7000,0.9000,A,"d 608313 3.87 km west of Selkirk,MO"
2011,2,9,3,6,10,33.90867,-85.96684,0.8000,2.2,29,122,77.0000,0.1680,0.1000,1.2000,1.4000,B,"d 609171 2.07 km north of Oak Level,AL"
2011,2,9,4,46,34,35.33150,-92.30000,5.6800,2.2,17,72,5.0000,0.1399,0.1000,0.6000,0.6000,A,"d 608314 1.34 km northwest of Old Texas,AR"
2011,2,9,17,35,34,36.52633,-89.58067,6.2500,1.4,22,81,4.0000,0.0697,0.1000,0.8000,2.4000,B,"d 608315 2.97 km east of Marston,MO"
2011,2,10,19,0,48,36.53667,-89.60200,6.5200,1.4,18,56,5.0000,0.0598,0.1000,0.9000,2.3000,B,"d 608316 2.19 km north of Marston,MO"
2011,2,10,22,41,20,36.44483,-89.51667,7.7600,1.5,51,58,6.0000,0.0544,0.1000,0.4000,0.9000,A,"d 608317 3.52 km west of Cates,TN"
2011,2,10,22,52,13,36.72483,-89.50800,8.0800,1.7,39,84,3.0000,0.1682,0.1000,0.5000,1.3000,A,"d 608318 4.13 km north of Farrenburg,MO"
2011,2,11,13,53,15,35.65467,-84.69600,19.9500,1.8,30,73,16.0000,0.0685,0.1000,0.4000,1.1000,A,"d 609172 1.47 km southeast of Pleasant Hill,TN"
2011,2,12,17,50,5,36.42767,-89.54150,8.0500,1.7,43,51,5.0000,0.0441,0.1000,0.4000,0.8000,A,"d 608319 1.94 km north of Linda,MO"
2011,2,12,19,11,7,36.42850,-89.54017,8.3800,1.5,31,60,5.0000,0.0335,0.1000,0.7000,1.2000,B,"d 608320 2.05 km north of Linda,MO"
2011,2,13,6,16,54,36.06750,-89.38633,9.6800,1.9,34,57,3.0000,0.0556,0.1000,0.5000,0.8000,A,"d 608321 3.17 km northeast of Jenkinsville,TN"
2011,2,13,7,10,34,35.31083,-92.30283,4.7000,2.4,17,57,3.0000,0.1843,0.1000,0.4000,0.5000,A,"d 608322 1.90 km southwest of Old Texas,AR"
2011,2,13,10,30,56,35.30700,-92.31384,4.2200,1.9,12,105,3.0000,0.1006,0.1000,0.7000,1.4000,B,"d 608323 2.75 km southeast of Guy,AR"
2011,2,13,13,12,50,36.26183,-89.28733,8.2500,1.8,29,169,1.0000,0.0647,0.1000,0.5000,0.9000,A,"d 608324 3.05 km west of Glass,TN"
2011,2,13,13,48,44,35.30684,-92.31866,6.0800,1.8,8,124,3.0000,0.0237,0.1000,0.9000,1.7000,B,"d 608325 2.49 km southeast of Guy,AR"
2011,2,14,17,8,7,35.33150,-92.29984,4.9300,2.1,12,116,5.0000,0.1014,0.1000,0.8000,1.1000,A,"d 608326 1.32 km northwest of Old Texas,AR"
2011,2,14,18,28,39,35.33216,-92.29984,5.4500,2.5,18,79,5.0000,0.1605,0.1000,0.6000,0.6000,A,"d 608327 1.38 km northwest of Old Texas,AR"
2011,2,15,10,42,10,36.23800,-89.52167,6.0000,1.1,20,97,2.0000,0.0206,0.1000,0.7000,1.2000,A,"d 608328 1.08 km north of Cottonwood Grove,TN"
2011,2,15,12,12,36,35.24633,-92.35767,4.0300,2.3,14,74,5.0000,0.1143,0.1000,0.8000,1.1000,A,"d 608329 1.39 km south of Soda Valley,AR"
2011,2,15,12,16,16,36.27067,-89.46900,6.4600,0.7,13,58,3.0000,0.0929,0.1000,1.4000,2.3000,B,"d 608330 1.40 km south of Madie,TN"
2011,2,15,12,25,21,35.25233,-92.35250,5.5100,2.2,12,125,5.0000,0.0800,0.1000,0.9000,0.8000,A,"d 608331 1.00 km southeast of Soda Valley,AR"
2011,2,15,18,49,3,35.25950,-92.35200,6.1800,2.3,16,120,4.0000,0.0750,0.1000,0.9000,0.6000,A,"d 608332 0.76 km east of Soda Valley,AR"
2011,2,15,19,47,55,35.24950,-92.36183,5.9400,2.0,10,179,5.0000,0.0453,0.1000,1.2000,1.3000,A,"d 608333 1.02 km south of Soda Valley,AR"
2011,2,15,20,41,42,35.25217,-92.35583,5.5800,1.5,12,180,5.0000,0.0474,0.1000,0.9000,1.0000,A,"d 608334 0.82 km south of Soda Valley,AR"
2011,2,15,22,35,23,35.26833,-92.37334,5.5700,2.7,22,75,3.0000,0.2042,0.1000,0.7000,0.5000,A,"d 608335 1.60 km northwest of Soda Valley,AR"
2011,2,15,23,26,56,35.25400,-92.35783,5.2800,1.6,9,178,4.0000,0.0419,0.1000,1.5000,1.5000,B,"d 608336 0.56 km south of Soda Valley,AR"
2011,2,16,0,38,34,35.25483,-92.34900,6.1700,2.0,11,181,4.0000,0.0664,0.1000,0.9000,0.7000,A,"d 608337 1.11 km east of Soda Valley,AR"
2011,2,16,1,27,29,35.33417,-92.30683,5.8300,1.7,10,122,5.0000,0.0600,0.1000,0.9000,0.9000,A,"d 608338 2.01 km northwest of Old Texas,AR"
2011,2,16,4,34,50,35.25600,-92.35150,6.3400,2.4,16,74,4.0000,0.0857,0.1000,0.8000,0.6000,A,"d 608339 0.85 km east of Soda Valley,AR"
2011,2,16,4,53,16,35.25533,-92.34783,6.3800,2.2,16,106,4.0000,0.0681,0.1000,0.8000,0.5000,A,"d 608340 1.19 km east of Soda Valley,AR"
2011,2,16,5,1,27,35.26183,-92.34917,6.5300,2.3,19,74,4.0000,0.0829,0.1000,0.6000,0.4000,A,"d 608341 1.07 km east of Soda Valley,AR"
2011,2,16,9,30,13,35.24717,-92.34233,6.1600,2.2,16,111,5.0000,0.1439,0.1000,0.7000,0.6000,A,"d 608342 2.07 km southeast of Soda Valley,AR"
2011,2,16,10,53,13,35.27450,-92.37350,5.7100,2.6,22,75,2.0000,0.1946,0.1000,0.4000,0.4000,A,"d 608343 2.13 km northwest of Soda Valley,AR"
2011,2,16,11,10,21,35.25550,-92.35183,5.8000,2.1,13,123,4.0000,0.0640,0.1000,0.9000,0.6000,A,"d 608344 0.85 km east of Soda Valley,AR"
2011,2,16,11,15,27,35.25233,-92.35233,6.2800,2.1,13,125,5.0000,0.0733,0.1000,0.8000,0.7000,A,"d 608345 1.01 km southeast of Soda Valley,AR"
2011,2,16,14,26,29,35.26150,-92.35400,5.5900,2.3,14,98,4.0000,0.0995,0.1000,0.8000,0.7000,A,"d 608346 0.66 km east of Soda Valley,AR"
2011,2,16,14,39,8,35.27650,-92.36867,5.9000,2.7,26,54,2.0000,0.1927,0.1000,0.4000,0.3000,A,"d 608347 2.13 km north of Soda Valley,AR"
2011,2,16,15,52,35,35.27817,-92.37100,6.1800,2.8,24,54,2.0000,0.2181,0.1000,0.5000,0.3000,A,"d 608348 2.38 km north of Soda Valley,AR"
2011,2,16,17,7,2,35.27367,-92.37350,5.8800,2.9,26,54,2.0000,0.2191,0.1000,0.4000,0.4000,A,"d 608349 2.06 km northwest of Soda Valley,AR"
2011,2,16,17,21,6,35.26000,-92.34734,6.0600,2.2,11,122,4.0000,0.0809,0.1000,1.0000,0.6000,A,"d 608350 1.19 km east of Soda Valley,AR"
2011,2,16,17,26,41,35.26833,-92.34650,5.8800,2.4,18,74,3.0000,0.1301,0.1000,0.7000,0.4000,A,"d 608351 1.65 km northeast of Soda Valley,AR"
2011,2,16,21,30,1,35.26100,-92.34550,6.2900,2.2,15,89,4.0000,0.1145,0.1000,0.8000,0.6000,A,"d 608352 1.37 km east of Soda Valley,AR"
2011,2,16,21,31,59,35.26483,-92.34683,6.2200,2.1,16,74,3.0000,0.1220,0.1000,0.7000,0.6000,A,"d 608353 1.41 km east of Soda Valley,AR"
2011,2,16,21,46,17,35.26983,-92.36100,6.5600,3.5,23,54,3.0000,0.1764,0.1000,0.5000,0.3000,A,"lg 608354 1.24 km north of Soda Valley,AR (mbLg-NEIC)"
2011,2,16,23,5,53,35.26200,-92.36050,5.0600,2.5,20,74,3.0000,0.1401,0.1000,0.7000,0.6000,A,"d 608355 0.38 km north of Soda Valley,AR"
2011,2,17,1,36,44,35.27934,-92.35233,6.0900,2.5,18,55,2.0000,0.1610,0.1000,0.5000,0.3000,A,"d 608356 2.41 km north of Soda Valley,AR"
2011,2,17,2,13,19,35.25250,-92.35583,6.2400,2.0,14,104,4.0000,0.0869,0.1000,0.9000,0.6000,A,"d 608357 0.79 km southeast of Soda Valley,AR"
2011,2,17,2,44,16,35.26850,-92.36833,4.8200,2.5,21,128,3.0000,0.1675,0.1000,0.8000,0.8000,A,"d 608358 1.32 km northwest of Soda Valley,AR"
2011,2,17,2,53,26,35.26600,-92.36066,6.3800,2.5,18,69,3.0000,0.1412,0.1000,0.6000,0.5000,A,"d 608359 0.84 km north of Soda Valley,AR"
2011,2,17,3,42,12,35.26050,-92.34417,6.0100,2.1,13,103,4.0000,0.0759,0.1000,0.8000,0.5000,A,"d 608360 1.48 km east of Soda Valley,AR"
2011,2,17,4,9,40,35.26700,-92.34717,6.3900,2.6,19,74,3.0000,0.0989,0.1000,0.7000,0.4000,A,"d 608361 1.51 km northeast of Soda Valley,AR"
2011,2,17,4,25,38,35.26917,-92.34866,4.2900,1.9,12,113,3.0000,0.0686,0.1000,1.0000,1.0000,A,"d 608362 1.58 km northeast of Soda Valley,AR"
2011,2,17,4,41,32,35.27550,-92.35467,6.3500,2.3,17,74,2.0000,0.1464,0.1000,0.6000,0.4000,A,"d 608363 1.94 km north of Soda Valley,AR"
2011,2,17,6,2,44,35.26266,-92.34766,6.1900,2.6,15,74,4.0000,0.0875,0.1000,0.8000,0.5000,A,"d 608364 1.23 km east of Soda Valley,AR"
2011,2,17,6,8,47,35.26183,-92.35683,4.8400,2.1,13,97,3.0000,0.0830,0.1000,0.8000,0.9000,A,"d 608365 0.48 km northeast of Soda Valley,AR"
2011,2,17,6,15,11,35.25383,-92.35250,7.0500,2.3,17,74,4.0000,0.1188,0.1000,0.9000,0.6000,A,"d 608366 0.89 km southeast of Soda Valley,AR"
2011,2,17,6,19,33,35.26667,-92.35767,6.0300,2.4,17,74,3.0000,0.1109,0.1000,0.8000,0.6000,A,"d 608367 0.93 km north of Soda Valley,AR"
2011,2,17,10,49,48,35.27550,-92.36083,6.4600,3.8,25,54,2.0000,0.1789,0.1000,0.6000,0.3000,A,"w 608368 1.88 km north of Soda Valley,AR (Mw-NEIC)"
2011,2,17,10,55,35,35.27500,-92.34800,6.6300,2.4,17,74,2.0000,0.0884,0.1000,0.7000,0.3000,A,"d 608369 2.14 km northeast of Soda Valley,AR"
2011,2,17,11,13,3,35.28083,-92.37167,5.9400,2.4,17,75,2.0000,0.1330,0.1000,0.7000,0.5000,A,"d 608370 2.67 km north of Soda Valley,AR"
